,scheme_code,scheme_name,nav_start,date_start,nav_end,date_end,nav_growth_abs,nav_growth_pct
339,119516,INF209K01WT1,42.5654,2025-05-20,52.681,2026-05-18,10.1156,23.76
340,119601,INF903J01OA8,32.302,2025-05-20,39.9083,2026-05-18,7.6063,23.55
341,154034,,10.1256,2025-12-22,12.5089,2026-05-19,2.3833,23.54
342,106872,INF209K01CV9,18.0746,2025-05-20,22.2597,2026-05-18,4.1851,23.15
343,140255,,29.192,2025-05-20,35.916,2026-05-18,6.724,23.03
344,152937,INF0GCD01818,9.7,2025-05-20,11.9,2026-05-19,2.2,22.68
345,152939,,9.7,2025-05-20,11.89,2026-05-19,2.19,22.58
346,152910,,9.735,2025-05-20,11.93,2026-05-19,2.195,22.55
347,152911,INF174KA1TI5,9.736,2025-05-20,11.93,2026-05-19,2.194,22.53
348,106369,INF903J01EZ6,28.4639,2025-05-20,34.8322,2026-05-18,6.3683,22.37
349,152081,INF179KC1HQ6,16.393,2025-05-20,20.034,2026-05-19,3.641,22.21
350,152082,,16.393,2025-05-20,20.034,2026-05-19,3.641,22.21
351,120820,INF966L01572,135.2518,2025-05-20,164.8692,2026-05-19,29.6174,21.9
352,120821,,146.7561,2025-05-20,178.8959,2026-05-19,32.1398,21.9
353,153745,,9.9725,2025-08-08,12.1236,2026-05-19,2.1511,21.57
354,153746,INF666M01LP9,9.9725,2025-08-08,12.1236,2026-05-19,2.1511,21.57
355,152056,,13.6767,2025-05-20,16.6193,2026-05-18,2.9426,21.52
356,152055,INF740KA1TG4,13.0315,2025-05-20,15.8285,2026-05-18,2.797,21.46
357,138528,,47.95,2025-05-20,58.21,2026-05-18,10.26,21.4
358,153773,INF579M01BO8,10.0102,2025-08-22,12.1507,2026-05-18,2.1405,21.38
359,153774,,10.0102,2025-08-22,12.1507,2026-05-18,2.1405,21.38
360,120186,,68.42,2025-05-20,82.93,2026-05-18,14.51,21.21
361,120185,INF109K01Z63,68.42,2025-05-20,82.92,2026-05-18,14.5,21.19
362,152063,INF174KA1PF9,12.989,2025-05-20,15.739,2026-05-19,2.75,21.17
363,153747,INF666M01LS3,9.9723,2025-08-08,12.0808,2026-05-19,2.1085,21.14
364,153748,,9.9723,2025-08-08,12.0808,2026-05-19,2.1085,21.14
365,151790,INF966L01BZ5,16.3333,2025-05-20,19.7561,2026-05-19,3.4228,20.96
366,151791,,16.3144,2025-05-20,19.734,2026-05-19,3.4196,20.96
367,152380,,11.5237,2025-05-20,13.9297,2026-05-19,2.406,20.88
368,152912,INF174KA1TL9,9.655,2025-05-20,11.664,2026-05-19,2.009,20.81
369,152913,,9.655,2025-05-20,11.664,2026-05-19,2.009,20.81
370,152083,INF179KC1HN3,16.071,2025-05-20,19.413,2026-05-19,3.342,20.8
371,152084,,16.071,2025-05-20,19.413,2026-05-19,3.342,20.8
372,152932,,12.8704,2025-05-20,15.5267,2026-05-19,2.6563,20.64
373,120381,,312.89,2025-05-20,377.36,2026-05-19,64.47,20.6
374,152938,INF0GCD01784,9.61,2025-05-20,11.59,2026-05-19,1.98,20.6
375,152940,,9.61,2025-05-20,11.59,2026-05-19,1.98,20.6
376,152933,INF109KC14X0,9.3241,2025-05-20,11.2417,2026-05-19,1.9176,20.57
377,152936,,9.3242,2025-05-20,11.2418,2026-05-19,1.9176,20.57
378,101071,INF966L01192,125.6458,2025-05-20,151.3217,2026-05-19,25.6759,20.44
379,101072,,137.0632,2025-05-20,165.0737,2026-05-19,28.0105,20.44
380,152349,,13.079,2025-05-20,15.742,2026-05-19,2.663,20.36
381,138523,,42.43,2025-05-20,51.04,2026-05-18,8.61,20.29
382,153744,,9.9308,2025-08-06,11.9453,2026-05-19,2.0145,20.29
383,152655,INF200KB1209,9.5197,2025-05-20,11.4476,2026-05-19,1.9279,20.25
384,152657,,9.5198,2025-05-20,11.4479,2026-05-19,1.9281,20.25
385,153364,,10.2948,2025-05-20,12.3746,2026-05-19,2.0798,20.2
386,153367,INF247L01ER1,10.2948,2025-05-20,12.3743,2026-05-19,2.0795,20.2
387,117619,INF109K01E50,61.36,2025-05-20,73.75,2026-05-18,12.39,20.19
388,117620,,61.36,2025-05-20,73.75,2026-05-18,12.39,20.19
389,153366,INF247L01EU5,10.293,2025-05-20,12.3604,2026-05-19,2.0674,20.09
390,153365,,10.293,2025-05-20,12.36,2026-05-19,2.067,20.08
391,153484,,10.5087,2025-05-20,12.6173,2026-05-19,2.1086,20.07
392,152053,,13.3654,2025-05-20,16.0471,2026-05-18,2.6817,20.06
393,153772,,10.0089,2025-08-22,12.0068,2026-05-18,1.9979,19.96
394,153775,INF579M01BL4,10.0089,2025-08-22,12.0068,2026-05-18,1.9979,19.96
395,152934,,9.2905,2025-05-20,11.1412,2026-05-19,1.8507,19.92
396,152935,INF109KC11X6,9.2905,2025-05-20,11.1412,2026-05-19,1.8507,19.92
397,148646,,10.2341,2025-05-20,12.2552,2026-05-18,2.0211,19.75
398,148649,INF174KA1FP9,10.234,2025-05-20,12.2551,2026-05-18,2.0211,19.75
399,153414,,27.8823,2025-05-20,33.3888,2026-05-19,5.5065,19.75
400,153908,,9.9655,2025-12-08,11.9319,2026-05-19,1.9664,19.73
401,153917,INF666M01MI2,9.9655,2025-12-08,11.9319,2026-05-19,1.9664,19.73
402,151888,,67.053,2025-05-20,80.2579,2026-05-19,13.2049,19.69
403,152066,INF174KA1PC6,12.685,2025-05-20,15.18,2026-05-19,2.495,19.67
404,152949,,9.7369,2025-05-20,11.6519,2026-05-19,1.915,19.67
405,152324,,12.1176,2025-05-20,14.4993,2026-05-19,2.3817,19.65
406,152929,,66.9573,2025-05-20,80.1156,2026-05-19,13.1583,19.65
407,102528,,279.63,2025-05-20,334.51,2026-05-19,54.88,19.63
408,153930,,131.7586,2025-12-12,157.4845,2026-05-19,25.7259,19.53
409,134923,,37.7307,2025-05-20,45.0868,2026-05-18,7.3561,19.5
410,134925,INF204KA17G1,37.7307,2025-05-20,45.0868,2026-05-18,7.3561,19.5
411,153918,,9.9648,2025-12-08,11.9045,2026-05-19,1.9397,19.47
412,153919,INF666M01ML6,9.9648,2025-12-08,11.9046,2026-05-19,1.9398,19.47
413,153907,,9.8162,2025-12-03,11.7269,2026-05-19,1.9107,19.46
414,152350,,67.2922,2025-05-20,80.3775,2026-05-19,13.0853,19.45
415,151572,,67.516,2025-05-20,80.6043,2026-05-19,13.0883,19.39
416,152990,,9.6757,2025-05-20,11.5432,2026-05-19,1.8675,19.3
417,152378,,11.3314,2025-05-20,13.5146,2026-05-19,2.1832,19.27
418,106929,,667.2127,2025-05-20,795.7447,2026-05-19,128.532,19.26
419,140089,,74.4383,2025-05-20,88.7737,2026-05-19,14.3354,19.26
420,153482,,10.5085,2025-05-20,12.5324,2026-05-19,2.0239,19.26
421,151739,,19.0197,2025-05-20,22.6672,2026-05-19,3.6475,19.18
422,151788,,15.8121,2025-05-20,18.8298,2026-05-19,3.0177,19.08
423,151789,INF966L01CC2,15.8109,2025-05-20,18.8283,2026-05-19,3.0174,19.08
424,152656,INF200KB1175,9.4116,2025-05-20,11.1999,2026-05-19,1.7883,19.0
425,152658,,9.4115,2025-05-20,11.1997,2026-05-19,1.7882,19.0
426,153435,,38.7784,2025-05-20,46.1194,2026-05-19,7.341,18.93
427,123652,INF109KA1CF7,29.48,2025-05-20,35.03,2026-05-18,5.55,18.83
428,123654,,29.48,2025-05-20,35.03,2026-05-18,5.55,18.83
429,119363,INF761K01686,58.81,2025-05-20,69.87,2026-05-19,11.06,18.81
430,151036,,413.0796,2025-05-20,490.7708,2026-05-19,77.6912,18.81
431,119364,,62.33,2025-05-20,74.05,2026-05-19,11.72,18.8
432,119365,INF761K01710,61.27,2025-05-20,72.79,2026-05-19,11.52,18.8
433,148645,,9.8349,2025-05-20,11.6797,2026-05-18,1.8448,18.76
434,148647,INF174KA1FM6,9.835,2025-05-20,11.6798,2026-05-18,1.8448,18.76
435,151738,,18.8337,2025-05-20,22.3431,2026-05-19,3.5094,18.63
436,152950,,9.6881,2025-05-20,11.493,2026-05-19,1.8049,18.63
437,152991,,9.6406,2025-05-20,11.427,2026-05-19,1.7864,18.53
438,147662,,43.41,2025-05-20,51.44,2026-05-18,8.03,18.5
439,154078,,10.0782,2026-01-01,11.9421,2026-05-19,1.8639,18.49
440,153432,,10.7966,2025-05-20,12.7879,2026-05-19,1.9913,18.44
441,153433,INF200KB1696,10.7967,2025-05-20,12.7878,2026-05-19,1.9911,18.44
442,152348,,12.786,2025-05-20,15.128,2026-05-19,2.342,18.32
443,154077,,10.0777,2026-01-01,11.9232,2026-05-19,1.8455,18.31
444,143783,,40.711,2025-05-20,48.135,2026-05-19,7.424,18.24
445,153047,,10.59,2025-05-20,12.52,2026-05-19,1.93,18.22
446,134922,,33.8761,2025-05-20,40.0316,2026-05-18,6.1555,18.17
447,134924,INF204KA14G8,33.8761,2025-05-20,40.0316,2026-05-18,6.1555,18.17
448,152214,,13.287,2025-05-20,15.692,2026-05-19,2.405,18.1
449,152215,INF174KA1QB6,13.286,2025-05-20,15.691,2026-05-19,2.405,18.1
450,153049,INF205KA1AE7,10.59,2025-05-20,12.5,2026-05-19,1.91,18.04
451,129649,,50.03,2025-05-20,59.03,2026-05-19,9.0,17.99
452,129646,INF582M01BV7,37.45,2025-05-20,44.18,2026-05-19,6.73,17.97
453,152326,,11.8703,2025-05-20,13.9988,2026-05-19,2.1285,17.93
454,148457,,22.3013,2025-05-20,26.2986,2026-05-18,3.9973,17.92
455,153431,INF200KB1670,10.7883,2025-05-20,12.7187,2026-05-19,1.9304,17.89
456,123651,,27.4,2025-05-20,32.3,2026-05-18,4.9,17.88
457,123653,INF109KA1CC4,27.4,2025-05-20,32.3,2026-05-18,4.9,17.88
458,153434,,10.788,2025-05-20,12.717,2026-05-19,1.929,17.88
459,152564,,12.1184,2025-05-20,14.2817,2026-05-19,2.1633,17.85
460,152565,,12.1184,2025-05-20,14.2817,2026-05-19,2.1633,17.85
461,152566,INF277KA1BI9,12.1184,2025-05-20,14.2817,2026-05-19,2.1633,17.85
462,152381,INF336L01RK9,11.5237,2025-05-20,13.5775,2026-05-19,2.0538,17.82
463,153023,,9.9786,2025-05-20,11.7519,2026-05-19,1.7733,17.77
464,150285,,13.5684,2025-05-20,15.9771,2026-05-18,2.4087,17.75
465,150287,INF251K01QV1,13.5684,2025-05-20,15.9771,2026-05-18,2.4087,17.75
466,151034,,366.1112,2025-05-20,430.4202,2026-05-19,64.309,17.57
467,147661,,40.27,2025-05-20,47.25,2026-05-18,6.98,17.33
468,151749,INF179KC1GK1,23.717,2025-05-20,27.804,2026-05-19,4.087,17.23
469,151750,,23.717,2025-05-20,27.804,2026-05-19,4.087,17.23
470,153022,,9.9544,2025-05-20,11.6685,2026-05-19,1.7141,17.22
471,151207,,87.9317,2025-05-20,103.0512,2026-05-19,15.1195,17.19
472,152562,,12.0277,2025-05-20,14.0892,2026-05-19,2.0615,17.14
473,152563,INF277KA1BF5,12.0277,2025-05-20,14.0892,2026-05-19,2.0615,17.14
474,152567,,12.0277,2025-05-20,14.0892,2026-05-19,2.0615,17.14
475,152443,,11.8825,2025-05-20,13.9177,2026-05-19,2.0352,17.13
476,133868,,12.4217,2025-05-20,14.5454,2026-05-19,2.1237,17.1
477,148555,,19.3107,2025-05-20,22.604,2026-05-18,3.2933,17.05
478,148556,INF754K01LX1,19.3107,2025-05-20,22.604,2026-05-18,3.2933,17.05
479,112359,,53.4,2025-05-20,62.44,2026-05-19,9.04,16.93
480,112361,INF761K01207,34.04,2025-05-20,39.8,2026-05-19,5.76,16.92
481,129193,,36.7448,2025-05-20,42.9632,2026-05-18,6.2184,16.92
482,151548,,11.4695,2025-05-20,13.4106,2026-05-19,1.9411,16.92
483,151549,INF194KB1GA4,11.4695,2025-05-20,13.4106,2026-05-19,1.9411,16.92
484,112360,INF761K01223,34.67,2025-05-20,40.53,2026-05-19,5.86,16.9
485,133516,,33.76,2025-05-20,39.46,2026-05-19,5.7,16.88
486,151546,,11.455,2025-05-20,13.3856,2026-05-19,1.9306,16.85
487,151547,INF194KB1FZ3,11.455,2025-05-20,13.3856,2026-05-19,1.9306,16.85
488,153048,INF205KA1AB3,10.53,2025-05-20,12.29,2026-05-19,1.76,16.71
489,129647,,45.4,2025-05-20,52.96,2026-05-19,7.56,16.65
490,154072,,9.8834,2025-12-30,11.5294,2026-05-18,1.646,16.65
491,129648,INF582M01BZ8,39.43,2025-05-20,45.99,2026-05-19,6.56,16.64
492,133867,,12.1303,2025-05-20,14.1462,2026-05-19,2.0159,16.62
493,148459,,20.8961,2025-05-20,24.3699,2026-05-18,3.4738,16.62
494,153046,,10.53,2025-05-20,12.28,2026-05-19,1.75,16.62
495,150284,,12.9927,2025-05-20,15.1465,2026-05-18,2.1538,16.58
496,150286,INF251K01QS7,12.9927,2025-05-20,15.1465,2026-05-18,2.1538,16.58
497,143785,,36.602,2025-05-20,42.658,2026-05-19,6.056,16.55
498,129191,,34.6266,2025-05-20,40.3333,2026-05-18,5.7067,16.48
499,149008,,21.899,2025-05-20,25.5064,2026-05-19,3.6074,16.47
500,152528,,10.8012,2025-05-20,12.5784,2026-05-18,1.7772,16.45
501,152529,INF740KA1UL2,10.8012,2025-05-20,12.5784,2026-05-18,1.7772,16.45
502,154075,,9.8831,2025-12-30,11.5084,2026-05-18,1.6253,16.45
503,148557,,18.8121,2025-05-20,21.9021,2026-05-18,3.09,16.43
504,148558,INF754K01LT9,18.8121,2025-05-20,21.9021,2026-05-18,3.09,16.43
505,152527,,10.7948,2025-05-20,12.5648,2026-05-18,1.77,16.4
506,152530,INF740KA1UI8,10.7948,2025-05-20,12.5648,2026-05-18,1.77,16.4
507,153353,,10.869,2025-05-20,12.647,2026-05-19,1.778,16.36
508,153354,INF174KA1VG5,10.869,2025-05-20,12.647,2026-05-19,1.778,16.36
509,154092,,134.7347,2026-01-02,156.6981,2026-05-19,21.9634,16.3
510,152240,,10.553,2025-05-20,12.272,2026-05-18,1.719,16.29
511,152241,INF846K019T5,10.5521,2025-05-20,12.271,2026-05-18,1.7189,16.29
512,152697,,9.4833,2025-05-20,11.025,2026-05-19,1.5417,16.26
513,152698,INF251K01TR3,9.4833,2025-05-20,11.025,2026-05-19,1.5417,16.26
514,152139,INF209KB18W3,11.1057,2025-05-20,12.9103,2026-05-18,1.8046,16.25
515,152140,,11.1057,2025-05-20,12.9103,2026-05-18,1.8046,16.25
516,152238,INF846K016T1,10.5458,2025-05-20,12.2576,2026-05-18,1.7118,16.23
517,152239,,10.5458,2025-05-20,12.2576,2026-05-18,1.7118,16.23
518,152142,,11.0957,2025-05-20,12.8949,2026-05-18,1.7992,16.22
519,152144,INF209KB15W9,11.0946,2025-05-20,12.8937,2026-05-18,1.7991,16.22
520,119029,INF740K01QC3,33.755,2025-05-20,39.227,2026-05-18,5.472,16.21
521,152213,INF174KA1PY0,12.978,2025-05-20,15.082,2026-05-19,2.104,16.21
522,152216,,12.974,2025-05-20,15.077,2026-05-19,2.103,16.21
523,152145,INF209KB14X0,11.2671,2025-05-20,13.0884,2026-05-18,1.8213,16.16
524,152150,,11.2671,2025-05-20,13.0883,2026-05-18,1.8212,16.16
525,152147,,11.2565,2025-05-20,13.0712,2026-05-18,1.8147,16.12
526,152149,INF209KB11X6,11.2565,2025-05-20,13.0712,2026-05-18,1.8147,16.12
527,150928,INF109KC13M5,16.5525,2025-05-20,19.2196,2026-05-19,2.6671,16.11
528,150930,,16.5517,2025-05-20,19.2187,2026-05-19,2.667,16.11
529,151748,INF179KC1GN5,23.175,2025-05-20,26.893,2026-05-19,3.718,16.04
530,151751,,23.175,2025-05-20,26.893,2026-05-19,3.718,16.04
531,153351,,10.864,2025-05-20,12.607,2026-05-19,1.743,16.04
532,153352,INF174KA1VJ9,10.864,2025-05-20,12.607,2026-05-19,1.743,16.04
533,153324,INF0R8701343,11.12,2025-05-20,12.9,2026-05-19,1.78,16.01
534,153326,,11.12,2025-05-20,12.9,2026-05-19,1.78,16.01
535,153483,INF247L01EY7,10.5087,2025-05-20,12.1796,2026-05-19,1.6709,15.9
536,119840,INF200K01TY6,36.417,2025-05-20,42.1996,2026-05-19,5.7826,15.88
537,119841,INF200K01UB2,28.7005,2025-05-20,33.2577,2026-05-19,4.5572,15.88
538,119842,INF200K01UD8,30.3596,2025-05-20,35.1819,2026-05-19,4.8223,15.88
539,119843,,63.9156,2025-05-20,74.0684,2026-05-19,10.1528,15.88
540,151307,,14.9254,2025-05-20,17.2857,2026-05-19,2.3603,15.81
541,133513,,30.74,2025-05-20,35.59,2026-05-19,4.85,15.78
542,149335,,20.1268,2025-05-20,23.2895,2026-05-19,3.1627,15.71
543,149338,INF966L01AP8,19.1234,2025-05-20,22.1278,2026-05-19,3.0044,15.71
544,152784,INF582M01KA2,10.46,2025-05-20,12.1,2026-05-19,1.64,15.68
545,152787,,10.46,2025-05-20,12.1,2026-05-19,1.64,15.68
546,119247,,328.303,2025-05-20,379.58,2026-05-19,51.277,15.62
547,152728,,10.08,2025-05-20,11.65,2026-05-19,1.57,15.58
548,152729,INF109KC14W2,10.08,2025-05-20,11.65,2026-05-19,1.57,15.58
549,153034,,9.7203,2025-05-20,11.2171,2026-05-19,1.4968,15.4
550,153098,INF666M01JF4,9.7203,2025-05-20,11.2171,2026-05-19,1.4968,15.4
551,150929,,16.2969,2025-05-20,18.8053,2026-05-19,2.5084,15.39
552,150931,INF109KC10M1,16.2969,2025-05-20,18.8054,2026-05-19,2.5085,15.39
553,120782,,305.5515,2025-05-20,352.2352,2026-05-19,46.6837,15.28
554,120783,INF789F01TN1,236.169,2025-05-20,272.252,2026-05-19,36.083,15.28
555,152441,,11.6528,2025-05-20,13.4329,2026-05-19,1.7801,15.28
556,153156,INF0QA701AD5,9.278,2025-05-20,10.69,2026-05-19,1.412,15.22
557,153157,,9.278,2025-05-20,10.69,2026-05-19,1.412,15.22
558,153037,INF663L01Z78,9.68,2025-05-20,11.15,2026-05-19,1.47,15.19
559,153039,,9.68,2025-05-20,11.15,2026-05-19,1.47,15.19
560,150582,INF03VN01613,18.778,2025-05-20,21.625,2026-05-19,2.847,15.16
561,150584,,18.778,2025-05-20,21.625,2026-05-19,2.847,15.16
562,147409,,32.47,2025-05-20,37.39,2026-05-19,4.92,15.15
563,153485,INF247L01FB2,10.5085,2025-05-20,12.0957,2026-05-19,1.5872,15.1
564,119613,INF200K01SA8,62.7162,2025-05-20,72.105,2026-05-19,9.3888,14.97
565,119705,,110.2126,2025-05-20,126.712,2026-05-19,16.4994,14.97
566,103400,INF200K01826,25.8094,2025-05-20,29.6697,2026-05-19,3.8603,14.96
567,103401,INF200K01842,25.7841,2025-05-20,29.6407,2026-05-19,3.8566,14.96
568,103408,,57.7184,2025-05-20,66.3513,2026-05-19,8.6329,14.96
569,103409,INF200K01792,32.6386,2025-05-20,37.5205,2026-05-19,4.8819,14.96
570,108203,INF740K01052,28.227,2025-05-20,32.447,2026-05-18,4.22,14.95
571,150531,,28.2785,2025-05-20,32.4798,2026-05-19,4.2013,14.86
572,152696,,9.3504,2025-05-20,10.7359,2026-05-19,1.3855,14.82
573,152699,INF251K01TO0,9.3504,2025-05-20,10.7359,2026-05-19,1.3855,14.82
574,152639,,10.837,2025-05-20,12.4278,2026-05-19,1.5908,14.68
575,152641,INF0QA701847,10.837,2025-05-20,12.4278,2026-05-19,1.5908,14.68
576,152344,,12.043,2025-05-20,13.808,2026-05-19,1.765,14.66
577,152345,INF769K01LB5,12.042,2025-05-20,13.806,2026-05-19,1.764,14.65
578,148458,INF204KB11W9,22.3013,2025-05-20,25.5426,2026-05-18,3.2413,14.53
579,152920,,9.5674,2025-05-20,10.9535,2026-05-19,1.3861,14.49
580,152921,INF767K01RS0,9.5674,2025-05-20,10.9535,2026-05-19,1.3861,14.49
581,152785,INF582M01JW8,10.37,2025-05-20,11.87,2026-05-19,1.5,14.46
582,152786,,10.37,2025-05-20,11.87,2026-05-19,1.5,14.46
583,153290,INF205KA1AK4,11.35,2025-05-20,12.99,2026-05-19,1.64,14.45
584,151309,,14.4225,2025-05-20,16.5008,2026-05-19,2.0783,14.41
585,102434,,302.522,2025-05-20,345.973,2026-05-19,43.451,14.36
586,153291,,11.35,2025-05-20,12.98,2026-05-19,1.63,14.36
587,153325,INF0R8701319,11.09,2025-05-20,12.68,2026-05-19,1.59,14.34
588,120380,INF109K010N9,61.17,2025-05-20,69.9,2026-05-19,8.73,14.27
589,153180,,21.4726,2025-05-20,24.5348,2026-05-19,3.0622,14.26
590,148490,,42.6869,2025-05-20,48.7697,2026-05-18,6.0828,14.25
591,153327,,11.09,2025-05-20,12.67,2026-05-19,1.58,14.25
592,152726,,9.97,2025-05-20,11.39,2026-05-19,1.42,14.24
593,152727,INF109KC17W5,9.97,2025-05-20,11.39,2026-05-19,1.42,14.24
594,148957,,141.9588,2025-05-20,162.133,2026-05-19,20.1742,14.21
595,100806,INF789F01687,209.7614,2025-05-20,239.4871,2026-05-19,29.7257,14.17
596,100807,,271.4092,2025-05-20,309.8711,2026-05-19,38.4619,14.17
597,103145,,102.0401,2025-05-20,116.4932,2026-05-19,14.4531,14.16
598,103146,INF200K01321,57.9191,2025-05-20,66.1228,2026-05-19,8.2037,14.16
599,120524,,44.9607,2025-05-20,51.313,2026-05-19,6.3523,14.13
600,149262,,14.2439,2025-05-20,16.256,2026-05-19,2.0121,14.13
601,152306,,139.8231,2025-05-20,159.5161,2026-05-19,19.693,14.08
602,119727,,378.7746,2025-05-20,431.9336,2026-05-18,53.159,14.03
603,119834,INF200K01RI3,92.3037,2025-05-20,105.258,2026-05-18,12.9543,14.03
604,154279,,10.348,2026-03-25,11.799,2026-05-19,1.451,14.02
605,154280,INF769K01QU4,10.348,2026-03-25,11.799,2026-05-19,1.451,14.02
606,149336,INF966L01AS2,19.0993,2025-05-20,21.7628,2026-05-19,2.6635,13.95
607,149337,,18.9952,2025-05-20,21.6442,2026-05-19,2.649,13.95
608,148934,,141.1963,2025-05-20,160.8779,2026-05-19,19.6816,13.94
609,154281,,10.347,2026-03-25,11.789,2026-05-19,1.442,13.94
610,154282,INF769K01QR0,10.347,2026-03-25,11.788,2026-05-19,1.441,13.93
611,140107,,92.0673,2025-05-20,104.7328,2026-05-19,12.6655,13.76
612,147445,,36.33,2025-05-20,41.301,2026-05-19,4.971,13.68
613,152054,INF740KA1TD1,12.7221,2025-05-20,14.4605,2026-05-18,1.7384,13.66
614,151745,,14.167,2025-05-20,16.101,2026-05-19,1.934,13.65
615,147407,,29.64,2025-05-20,33.68,2026-05-19,4.04,13.63
616,150583,,17.971,2025-05-20,20.417,2026-05-19,2.446,13.61
617,150585,INF03VN01589,17.971,2025-05-20,20.417,2026-05-19,2.446,13.61
618,152255,,13.1361,2025-05-20,14.921,2026-05-19,1.7849,13.59
619,152257,INF966L01DH9,13.1324,2025-05-20,14.9163,2026-05-19,1.7839,13.58
620,153550,INF251K01UQ3,10.0111,2025-06-02,11.3598,2026-05-19,1.3487,13.47
621,153552,,10.0111,2025-06-02,11.3598,2026-05-19,1.3487,13.47
622,153099,INF666M01JI8,9.6438,2025-05-20,10.9342,2026-05-19,1.2904,13.38
623,150517,,100.9564,2025-05-20,114.4439,2026-05-19,13.4875,13.36
624,153155,,9.214,2025-05-20,10.442,2026-05-19,1.228,13.33
625,153158,INF0QA701AA1,9.214,2025-05-20,10.442,2026-05-19,1.228,13.33
626,153757,,10.0794,2025-08-20,11.4222,2026-05-19,1.3428,13.32
627,153100,,9.6444,2025-05-20,10.9268,2026-05-19,1.2824,13.3
628,148747,,17.4805,2025-05-20,19.7949,2026-05-18,2.3144,13.24
629,148664,INF204KB18Y0,21.7667,2025-05-20,24.6466,2026-05-19,2.8799,13.23
630,148666,,21.7667,2025-05-20,24.6466,2026-05-19,2.8799,13.23
631,152607,,12.145,2025-05-20,13.745,2026-05-19,1.6,13.17
632,131865,,34.3214,2025-05-20,38.8376,2026-05-18,4.5162,13.16
633,131866,INF084M01DO5,32.7048,2025-05-20,37.0079,2026-05-18,4.3031,13.16
634,150518,,24.5204,2025-05-20,27.747,2026-05-19,3.2266,13.16
635,102756,,337.8129,2025-05-20,382.2484,2026-05-18,44.4355,13.15
636,102765,INF200K01396,61.789,2025-05-20,69.9166,2026-05-18,8.1276,13.15
637,148489,,40.1663,2025-05-20,45.4372,2026-05-18,5.2709,13.12
638,153038,INF663L01Z94,9.61,2025-05-20,10.87,2026-05-19,1.26,13.11
639,153040,,9.61,2025-05-20,10.87,2026-05-19,1.26,13.11
640,142386,INF754K01MN0,26.6665,2025-05-20,30.1485,2026-05-19,3.482,13.06
641,142388,,26.6664,2025-05-20,30.1484,2026-05-19,3.482,13.06
642,152024,,30.4893,2025-05-20,34.4647,2026-05-19,3.9754,13.04
643,152023,INF397L01LI8,30.4826,2025-05-20,34.454,2026-05-19,3.9714,13.03
644,152640,INF0QA701813,10.6766,2025-05-20,12.0662,2026-05-19,1.3896,13.02
645,152642,,10.6766,2025-05-20,12.0662,2026-05-19,1.3896,13.02
646,148460,INF204KB18V6,20.8961,2025-05-20,23.6147,2026-05-18,2.7186,13.01
647,150445,,42.5981,2025-05-20,48.1404,2026-05-19,5.5423,13.01
648,154305,,19.8059,2026-04-02,22.3801,2026-05-19,2.5742,13.0
649,150212,,115.15,2025-05-20,130.0808,2026-05-19,14.9308,12.97
650,113064,,38.8242,2025-05-20,43.8459,2026-05-19,5.0217,12.93
651,152347,,11.791,2025-05-20,13.314,2026-05-19,1.523,12.92
652,152844,,9.7106,2025-05-20,10.9644,2026-05-19,1.2538,12.91
653,152346,INF769K01KY9,11.789,2025-05-20,13.307,2026-05-19,1.518,12.88
654,153776,,10.1195,2025-09-09,11.4182,2026-05-18,1.2987,12.83
655,153777,INF754K01VP6,10.1195,2025-09-09,11.4182,2026-05-18,1.2987,12.83
656,152445,INF174V01BY8,11.6132,2025-05-20,13.0951,2026-05-19,1.4819,12.76
657,152922,,9.4662,2025-05-20,10.6721,2026-05-19,1.2059,12.74
658,152923,INF767K01RP6,9.4662,2025-05-20,10.6721,2026-05-19,1.2059,12.74
659,148748,,17.0975,2025-05-20,19.272,2026-05-18,2.1745,12.72
660,146348,,33.55,2025-05-20,37.8,2026-05-19,4.25,12.67
661,146349,,33.56,2025-05-20,37.81,2026-05-19,4.25,12.66
662,149842,INF174KA1IH0,18.96,2025-05-20,21.352,2026-05-19,2.392,12.62
663,149841,,18.96,2025-05-20,21.351,2026-05-19,2.391,12.61
664,153288,,11.31,2025-05-20,12.73,2026-05-19,1.42,12.56
665,153289,INF205KA1AH0,11.31,2025-05-20,12.73,2026-05-19,1.42,12.56
666,152396,,11.2511,2025-05-20,12.6634,2026-05-19,1.4123,12.55
667,152399,INF761K01GB2,11.2518,2025-05-20,12.6591,2026-05-19,1.4073,12.51
668,153548,,10.0109,2025-06-02,11.2628,2026-05-19,1.2519,12.51
669,153549,INF251K01UW1,10.0109,2025-06-02,11.2628,2026-05-19,1.2519,12.51
670,147479,,33.649,2025-05-20,37.842,2026-05-19,4.193,12.46
671,119782,INF200K01UO5,331.1198,2025-05-20,372.2853,2026-05-18,41.1655,12.43
672,119783,,476.5884,2025-05-20,535.8392,2026-05-18,59.2508,12.43
673,153593,INF740KA1WH6,10.0017,2025-06-20,11.2374,2026-05-19,1.2357,12.35
674,153594,,10.0017,2025-06-20,11.2374,2026-05-19,1.2357,12.35
675,150519,,24.0805,2025-05-20,27.0507,2026-05-19,2.9702,12.33
676,151308,INF209KB17R5,13.9119,2025-05-20,15.6264,2026-05-19,1.7145,12.32
677,151746,,13.831,2025-05-20,15.535,2026-05-19,1.704,12.32
678,152470,,11.7095,2025-05-20,13.1521,2026-05-19,1.4426,12.32
